12	-0.322210281491588
11	0.968781985557169
9	-0.015648613011793
9	0.829853563289017
8	-1.30125131790246
8	-0.876012651061312
7	-0.259324506972709
5	0.777836402427355
5	0.702516679376372
4	-0.160895018710718
3	-1.57394147168767
3	-0.456175263216865
3	1.51425511960506
3	0.172215373800138
11	1.3360790981646
10	-0.973792173132031
8	-0.399323872540135
8	-0.720393398378167
7	-1.95735499125958
7	0.504405124366039
7	-0.382156797915384
6	0.0885177472919663
6	2.24031352302422
5	0.316102086113938
4	0.293619808031663
3	0.241537775611629
3	0.6741010522491
3	-1.26165498162786
10	0.376996323122045
9	-0.0580671274443927
7	0.431415719367417
7	1.45494390512734
6	-0.095845509912909
6	-0.972051808537891
6	0.0747268207660617
6	-1.0633933033677
5	1.6366051926073
5	1.22487775424587
5	0.626921400165948
4	-0.574177842734925
4	-2.09357295095021
1	-0.969378572453955
13	0.266991888872603
10	1.01837001905983
9	-0.0932523623587771
8	0.375089251802989
8	0.252385447964603
7	0.195371664332317
7	-0.883312245055482
6	-0.306952839657483
6	0.338857524217582
4	0.363459367175303
3	-1.13220796762174
2	0.0696146750670254
2	0.0926062886590167
1	-0.557020712457781
9	-0.842307029428204
7	0.0150791217595774
7	0.0324511122572764
7	0.0630176063568067
6	-1.79580444906287
6	0.581754093755378
5	0.574655815424268
5	-0.599155491924604
5	0.319722964225231
5	1.01912953314681
4	0.920983504718429
4	-0.3494269063355
3	0.508396086510187
2	-0.448495961402783
9	1.6420649339002
8	0.186408273847092
8	-0.421564937762021
8	0.143326334998927
6	0.576933483146881
6	-0.155496278593594
6	1.53358142406074
5	0.486448392286383
5	-3.59923184186616
5	0.060038425196686
4	1.72967334980362
3	-0.244866417551696
2	-2.38860277163312
2	0.451287630166068
8	1.69103732302001
8	0.625530335347288
8	0.915580261066198
7	1.48339146967175
6	-1.80573344832786
5	-0.457818785370361
5	0.396018133485755
5	1.0590747572017
4	-0.446477668813353
4	-0.331647231896518
4	-1.65500423111208
3	0.134942761002746
1	-0.173576416207775
0	-1.4353172590675
12	-0.0274787914523065
11	0.158473353504043
10	-0.461278109296922
9	0.204663472764442
8	0.313301005721838
7	0.616935529037393
6	0.897930639293645
5	-0.568383864787693
5	0.461993551042606
4	-0.252012981790524
4	0.916021760772337
3	0.199421766047481
3	-1.68738288918487
2	-0.772204441671466
12	0.548754665901153
10	-0.431141175428669
9	-0.0387247342117248
8	0.823588678894721
7	0.321977539389341
7	0.45399288711161
7	2.1463335753982
6	-0.860734186780012
6	-0.373441713963707
6	0.26092201114838
5	-1.59022213406073
4	-0.813567829757909
3	-0.800645074781076
0	0.352907491140427
10	-2.08202535779576
9	1.27583428320747
9	0.8375912351454
8	0.84425851108909
